timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-16 11:13:10,FusionMarkets Zero,XAUUSD,4605.22,4605.27,0.05,5,London,Friday
2026-01-16 11:13:13,ThinkMarkets ThinkZero,XAUUSD,4605.49,4605.57,0.08,8,London,Friday
2026-01-16 11:13:16,ICMarkets Raw,XAUUSD,4605.38,4605.43,0.05,5,London,Friday
2026-01-16 11:13:19,VantageMarkets Raw,XAUUSD,4605.38,4605.46,0.08,8,London,Friday
2026-01-16 11:13:21,FPMarkets Raw,XAUUSD,4604.87,4604.94,0.07,7,London,Friday
2026-01-16 11:14:08,Pepperstone Razor,XAUUSD,4605.04,4605.17,0.13,13,London,Friday
2026-01-16 11:14:11,FusionMarkets Zero,XAUUSD,4605.21,4605.26,0.05,5,London,Friday
2026-01-16 11:14:14,ThinkMarkets ThinkZero,XAUUSD,4604.97,4605.05,0.08,8,London,Friday
2026-01-16 11:14:16,ICMarkets Raw,XAUUSD,4605.27,4605.32,0.05,5,London,Friday
2026-01-16 11:14:19,VantageMarkets Raw,XAUUSD,4605.15,4605.23,0.08,8,London,Friday
2026-01-16 11:14:22,FPMarkets Raw,XAUUSD,4605.02,4605.09,0.07,7,London,Friday
2026-01-16 11:15:08,Pepperstone Razor,XAUUSD,4604.83,4604.94,0.11,11,London,Friday
2026-01-16 11:15:11,FusionMarkets Zero,XAUUSD,4604.95,4605.01,0.06,6,London,Friday
2026-01-16 11:15:14,ThinkMarkets ThinkZero,XAUUSD,4604.69,4604.77,0.08,8,London,Friday
2026-01-16 11:15:17,ICMarkets Raw,XAUUSD,4604.92,4604.97,0.05,5,London,Friday
2026-01-16 11:15:19,VantageMarkets Raw,XAUUSD,4604.67,4604.75,0.08,8,London,Friday
2026-01-16 11:15:22,FPMarkets Raw,XAUUSD,4604.55,4604.62,0.07,7,London,Friday
2026-01-16 11:16:08,Pepperstone Razor,XAUUSD,4603.26,4603.41,0.15,15,London,Friday
2026-01-16 11:16:11,FusionMarkets Zero,XAUUSD,4603.1,4603.15,0.05,5,London,Friday
2026-01-16 11:16:14,ThinkMarkets ThinkZero,XAUUSD,4603.49,4603.57,0.08,8,London,Friday
2026-01-16 11:16:16,ICMarkets Raw,XAUUSD,4603.15,4603.2,0.05,5,London,Friday
2026-01-16 11:16:19,VantageMarkets Raw,XAUUSD,4603.3,4603.38,0.08,8,London,Friday
2026-01-16 11:16:21,FPMarkets Raw,XAUUSD,4603.38,4603.45,0.07,7,London,Friday
2026-01-16 11:17:08,Pepperstone Razor,XAUUSD,4602.63,4602.79,0.16,16,London,Friday
2026-01-16 11:17:10,FusionMarkets Zero,XAUUSD,4602.84,4602.92,0.08,8,London,Friday
2026-01-16 11:17:13,ThinkMarkets ThinkZero,XAUUSD,4602.94,4603.02,0.08,8,London,Friday
2026-01-16 11:17:16,ICMarkets Raw,XAUUSD,4602.87,4602.95,0.08,8,London,Friday
2026-01-16 11:17:18,VantageMarkets Raw,XAUUSD,4602.8,4602.88,0.08,8,London,Friday
2026-01-16 11:17:21,FPMarkets Raw,XAUUSD,4602.77,4602.84,0.07,7,London,Friday
2026-01-16 11:18:08,Pepperstone Razor,XAUUSD,4603.39,4603.55,0.16,16,London,Friday
2026-01-16 11:18:11,FusionMarkets Zero,XAUUSD,4603.68,4603.79,0.11,11,London,Friday
2026-01-16 11:18:14,ThinkMarkets ThinkZero,XAUUSD,4603.71,4603.79,0.08,8,London,Friday
2026-01-16 11:18:16,ICMarkets Raw,XAUUSD,4603.83,4603.92,0.09,9,London,Friday
2026-01-16 11:18:19,VantageMarkets Raw,XAUUSD,4603.85,4603.93,0.08,8,London,Friday
2026-01-16 11:18:22,FPMarkets Raw,XAUUSD,4603.87,4603.94,0.07,7,London,Friday
2026-01-16 11:19:08,Pepperstone Razor,XAUUSD,4603.77,4603.96,0.19,19,London,Friday
2026-01-16 11:19:10,FusionMarkets Zero,XAUUSD,4603.92,4604.04,0.12,12,London,Friday
2026-01-16 11:19:13,ThinkMarkets ThinkZero,XAUUSD,4604.12,4604.2,0.08,8,London,Friday
2026-01-16 11:19:16,ICMarkets Raw,XAUUSD,4603.91,4604.02,0.11,11,London,Friday
2026-01-16 11:19:18,VantageMarkets Raw,XAUUSD,4603.96,4604.04,0.08,8,London,Friday
